,tweet_text
639,"RT @indiatvnews: Patanjali to launch ayurvedic COVID-19 drugs Swasari Vati, Coronil today; claims cure within 14 days | via @IndiaTVNews…"
640,"@pioneergroupfw SHARING❤❤❤❤
#PioneerGroup #PioneerGivesBack #WeHaveYourBack #WIN #InstantPrizes #Money… https://t.co/7GoyLcIwQx"
641,"@pioneergroupfw Empowering You To Be Financially Healthy 
#PioneerGroup #PioneerGivesBack #WeHaveYourBack #WIN… https://t.co/j5vjGRC2Pj"
642,"RT @SwissBankingSBA: Corona has called on everyone, including the #banks. The #SwissBanking discussion paper shows: The #Corona crisis acce…"
643,"RT @tamrakar72: #Patanajli launches first COVID-19 Ayurvedic medicine - CORONIL.

Hope CORONIL will kill CORONA.
#आयुर्वेदविजय_कोरोनिल_श्वा…"
644,Patanjali's Corona Kit is helpful for corona patients who are NOT on ventilators. @yogrishiramdev has said we are t… https://t.co/UE5ubTEDmz
645,RT @videsichora: Patanjali's Corona Kit is helpful for corona patients who are NOT on ventilators. @yogrishiramdev has said we are testing…
646,"RT @varuntrs58: Hospitals being flooded with Corona patients, doctors being overburdened with work etc.
Is the nation wide and world wide p…"
647,RT @videsichora: Patanjali's Corona Kit is helpful for corona patients who are NOT on ventilators. @yogrishiramdev has said we are testing…
648,"RT @SwissBankingSBA: Corona has called on everyone, including the #banks. The #SwissBanking discussion paper shows: The #Corona crisis acce…"
649,"RT @indiatvnews: Patanjali to launch ayurvedic COVID-19 drugs Swasari Vati, Coronil today; claims cure within 14 days | via @IndiaTVNews…"
650,RT @videsichora: Patanjali's Corona Kit is helpful for corona patients who are NOT on ventilators. @yogrishiramdev has said we are testing…
651,RT @DrIshanAgrawal1: @OfficeofSSC @ChouhanShivraj It's totally unfair for medical students comes under MPMSU. In this pandemic covid-19 med…
652,"RT @SwissBankingSBA: Corona has called on everyone, including the #banks. The #SwissBanking discussion paper shows: The #Corona crisis acce…"
653,RT @kluisenaar: Parents have converged at the Makaula senior secondary school in Mount Frere where more than 180 learners contracted the co…
654,"RT @RobRobbEdwards: Indonesia resumes release of captive wildlife amid COVID-19

Indonesia has allowed the release of captive animals back…"
655,"@pioneergroupfw @BlueSpicey Empowering You To Be Financially Healthy 

#PioneerGroup #PioneerGivesBack… https://t.co/9nKpmrvdGY"
656,"RT @Memeghnad: Coronil - A drug that cures coronavirus in 14 days.

The only thing you need to do after taking the drug is keep yourself lo…"
657,"RT @pioneergroupfw: What is the Pioneer group slogan? Comment with your answer and stand a chance to be 1 of 10 lucky winners!

Valid 22nd…"
658,"RT @firstpost: With 14,933 people testing positive for coronavirus in a single day, #India's #COVID19 tally climbed to 4,40,215 on Tuesday…"
659,RT @videsichora: Patanjali's Corona Kit is helpful for corona patients who are NOT on ventilators. @yogrishiramdev has said we are testing…
660,"RT @pioneergroupfw: Stand a chance to be 1 of 10 lucky winners! Follow these 2 easy steps:

1) Share our video
 
2) Follow our page

Valid…"
661,"RT @MumbaiMirror: For the first time in a couple of weeks, #Maharashtra reported the lowest number of deaths in a single day.

#COVID19 #Mu…"
662,RT @videsichora: Patanjali's Corona Kit is helpful for corona patients who are NOT on ventilators. @yogrishiramdev has said we are testing…
663,"RT @GuptaVivek604: भगवा !  U can define the strong character by its Color!
Science: You cannot define the Knowledge of a Person by its Clot…"
664,"RT @pioneergroupfw: Stand a chance to be 1 of 10 lucky winners! Follow these 2 easy steps:

1) Share our video
 
2) Follow our page

Valid…"
665,RT @firstpost: One of the servitors of Shree #JagannathTemple tested positive for #COVID19 during mandatory testing of priests and police p…
666,"RT @AmitKgamely: #corona contagion, #SWASARI_VATI, #CORONIL
#corona #ayurveda #PatanjaliAyurved
#Patanjali Set to Launch First 'Evidence-ba…"
667,"RT @htTweets: Elaborating on the details, the Yoga guru said an app will be launched for the delivery of the #corona kit.

https://t.co/r6i…"
668,"RT @MumbaiMirror: For the first time in a couple of weeks, #Maharashtra reported the lowest number of deaths in a single day.

#COVID19 #Mu…"
669,RT @videsichora: Patanjali's Corona Kit is helpful for corona patients who are NOT on ventilators. @yogrishiramdev has said we are testing…
670,"RT @AnkitYN: Tik Tok Is More Dangerous Than Corona 

Retweet If You Agree #BanTikToklnlndia
#tiktokexposed #Covid_19 
#BanTikTokApp  #Coron…"
671,"Hospitals being flooded with Corona patients, doctors being overburdened with work etc.
Is the nation wide and worl… https://t.co/L6G4z1ZbNR"
672,"RT @akashgubrele: #Patanjali  launch Ayurvedic drug to cure Covid 19 within 14 days

#BabaRamdev to Corona : https://t.co/dTFaX4USGA"
673,"@pioneergroupfw @LulamaRafana73 Done✔
#PioneerGivesBack 
#WeHaveYourBack 
#WIN #InstantPrizes 
#Money #Corona
 #COVID-19 #CoronaVirus"
674,"As #India continues to see a surge of #COVID19 cases, #PMCARES Fund has allocated Rs 2,000 crore for supply of 50,0… https://t.co/hdf15ByB0j"
675,"RT @pioneergroupfw: Stand a chance to be 1 of 10 lucky winners! Follow these 2 easy steps:

1) Share our video
 
2) Follow our page

Valid…"
676,@KAMSKARNATAKA @nimmasuresh @BSYBJP @DKShivakumar @prajavani @THBengaluru @VVani4U @KannadaPrabha @timesofindia Rig… https://t.co/AQXk0rguh8
677,RT @videsichora: Patanjali's Corona Kit is helpful for corona patients who are NOT on ventilators. @yogrishiramdev has said we are testing…
678,"RT @RobRobbEdwards: Indonesia resumes release of captive wildlife amid COVID-19

Indonesia has allowed the release of captive animals back…"
679,"@pioneergroupfw
#PioneerGivesBack #WeHaveYourBack #WIN #InstantPrizes #Money #Corona #COVID-19 #CoronaVirus Sharing… https://t.co/mVI5uKB4hA"
680,"RT @indiatvnews: Patanjali to launch ayurvedic COVID-19 drugs Swasari Vati, Coronil today; claims cure within 14 days | via @IndiaTVNews…"
681,"RT @Pseudopanditt: #Patanjali launch ayurvedic drug to cure covid 19 within 14 days 

Corona's condition right now : https://t.co/Z7GtXzWHuv"
682,RT @Hrh_Olajuwon: Wether you believe there is Corona in Nigeria or not. Whether truly the government people are forming numbers or not. I w…
683,"RT @indiatvnews: Patanjali to launch ayurvedic COVID-19 drugs Swasari Vati, Coronil today; claims cure within 14 days | via @IndiaTVNews…"
684,Covid-19 Corona cases in South African pass the 100 000 mark for infected . #COVID19 #Covid19InSA #Covid19SA #CoronaVirusSA
685,"RT @pioneergroupfw: Stand a chance to be 1 of 10 lucky winners! Follow these 2 easy steps:

1) Share our video
 
2) Follow our page

Valid…"
686,"RT @TheOliveKnife: In COVID-19

CO stands for corona
VI for virus
D for disease &amp; 19 for 2019

But according to Madarsa educated Pigistan m…"
687,"@pioneergroupfw Done!
Sharing 
#PioneerGivesBack
#WeHaveYourBack #Win
#InstanPrizes #Money #Corona 
#Covid_19… https://t.co/nWi7HJpt4H"
688,Wether you believe there is Corona in Nigeria or not. Whether truly the government people are forming numbers or no… https://t.co/ynmnQJbEN7
689,RT @videsichora: Patanjali's Corona Kit is helpful for corona patients who are NOT on ventilators. @yogrishiramdev has said we are testing…
690,"RT @indiatvnews: Patanjali to launch ayurvedic COVID-19 drugs Swasari Vati, Coronil today; claims cure within 14 days | via @IndiaTVNews…"
691,"@pioneergroupfw Done!
Sharing 
#PioneerGivesBack
#WeHaveYourBack #Win
#InstanPrizes #Money #Corona 
#Covid_19… https://t.co/D1plw3TK1j"
692,RT @videsichora: Patanjali's Corona Kit is helpful for corona patients who are NOT on ventilators. @yogrishiramdev has said we are testing…
693,"RT @IndyLiveRadio: Today's highlights on #indyliveradio : 

10am  - Clacks WFI podcast
11am - The Locker Room 
Noon - The Corona Diaries
2p…"
694,"Indonesia resumes release of captive wildlife amid COVID-19

Indonesia has allowed the release of captive animals b… https://t.co/gyJiYVeGrp"
695,"RT @SharmaKhemchand: #Patanjali launches #coronildrug, claims drug can cure #corona in 14 days.

It may become first strongest step towards…"
696,"RT @punmaifun: #Patanjali launched Covid-19 medicine #CORONIL :

Corona rn : https://t.co/qkzxBN52d5"
697,"Last updated: 2020-06-23 09:05:02+00:00GMT
  Coronavirus [COVID-19]
    Cases: 9208246
    Deaths: 474777

#corona… https://t.co/9O4etK8Pwe"
698,"RT @akashgubrele: #Patanjali  launch Ayurvedic drug to cure Covid 19 within 14 days

#BabaRamdev to Corona : https://t.co/dTFaX4USGA"
699,"RT @TheOliveKnife: In COVID-19

CO stands for corona
VI for virus
D for disease &amp; 19 for 2019

But according to Madarsa educated Pigistan m…"
700,"RT @Pseudopanditt: #Patanjali launch ayurvedic drug to cure covid 19 within 14 days 

Corona's condition right now : https://t.co/Z7GtXzWHuv"
701,"RT @pioneergroupfw: What is the Pioneer group slogan? Comment with your answer and stand a chance to be 1 of 10 lucky winners!

Valid 22nd…"
702,"RT @MumbaiMirror: For the first time in a couple of weeks, #Maharashtra reported the lowest number of deaths in a single day.

#COVID19 #Mu…"
703,RT @videsichora: Patanjali's Corona Kit is helpful for corona patients who are NOT on ventilators. @yogrishiramdev has said we are testing…
704,"RT @pioneergroupfw: Stand a chance to be 1 of 10 lucky winners! Follow these 2 easy steps:

1) Share our video
 
2) Follow our page

Valid…"
705,"RT @pioneergroupfw: Stand a chance to be 1 of 10 lucky winners! Follow these 2 easy steps:

1) Share our video
 
2) Follow our page

Valid…"
706,@BeratungDda @daumen_gruener @freeWorld2 @Kachelmann @transhumaneDE @cducsubt @CSU @CDU @fdp @Piratenpartei… https://t.co/se1AJlSCsk
707,"RT @pioneergroupfw: Stand a chance to be 1 of 10 lucky winners! Follow these 2 easy steps:

1) Share our video
 
2) Follow our page

Valid…"
708,@prudentgoa @goacm @visrane Tell your former minister and Ex MLA that corona virus and covid 19 is seperate and he… https://t.co/yo4RF9hZfx
709,"RT @Pseudopanditt: #Patanjali launch ayurvedic drug to cure covid 19 within 14 days 

Corona's condition right now : https://t.co/Z7GtXzWHuv"
710,"RT @PBNS_India: Corona Update:
Recovery rate continues to improve. As on date, it is 56.38%. So far, 2,48,189 patients have been cured of C…"
711,"Corona Update:
Recovery rate continues to improve. As on date, it is 56.38%. So far, 2,48,189 patients have been cu… https://t.co/kBizpW9OlL"
712,"@pioneergroupfw @BlueSpicey Empowering You To Be Financially Healthy 
#PioneerGroup #PioneerGivesBack… https://t.co/PN4llBRMR9"
713,"RT @IndyLiveRadio: Today's highlights on #indyliveradio : 

10am  - Clacks WFI podcast
11am - The Locker Room 
Noon - The Corona Diaries
2p…"
714,Baba Ramdev's #Patanjali after launching COVID-19 (Corona Virus) cure #CORONIL https://t.co/BKo38r2gJK
715,"RT @taiger22market: Modenna #Face #mask Disposable Blue 50Pcs

https://t.co/RhhxNgZ65Q

#mas #Covid_19 #fashion #2020vision #dizain #Corona…"
716,"RT @LavanyaBallal: Appalling !
Doctors don’t come for duty, No food, no water, life isn’t working at Victoria hospital Bangalore where coro…"
717,"RT @pioneergroupfw: Stand a chance to be 1 of 10 lucky winners! Follow these 2 easy steps:

1) Share our video
 
2) Follow our page

Valid…"
718,"RT @Pseudopanditt: #Patanjali launch ayurvedic drug to cure covid 19 within 14 days 

Corona's condition right now : https://t.co/Z7GtXzWHuv"
719,"CORONA CASE EFFECTS ELECTIONS? | 23.6.20

◦ James Bose has tested Positive for Covid-19 yesterday, stating that he… https://t.co/6pTVzj9nUo"
720,"RT @indiatvnews: Patanjali to launch ayurvedic COVID-19 drugs Swasari Vati, Coronil today; claims cure within 14 days | via @IndiaTVNews…"
721,RT @Biff_Tornquist: The US has 4% of the world's population. The US has 25% of the reported cases of Covid-19. Obviously because we test mo…
722,"RT @ACEA_eu: ""Disappointing that the Commission’s #NextGenerationEU Recovery Package remains quite brief and vague on the 🧰 instruments and…"
723,@AKTU_Lucknow @myogiadityanath plz sir take care of engineering students 👏 Exam should be postponed due to covid-19… https://t.co/aPTYMpuctJ
724,"RT @punmaifun: #Patanjali launched Covid-19 medicine #CORONIL :

Corona rn : https://t.co/qkzxBN52d5"
725,"RT @pioneergroupfw: Stand a chance to be 1 of 10 lucky winners! Follow these 2 easy steps:

1) Share our video
 
2) Follow our page

Valid…"
726,RT @videsichora: Patanjali's Corona Kit is helpful for corona patients who are NOT on ventilators. @yogrishiramdev has said we are testing…
727,"RT @pioneergroupfw: What is the Pioneer group slogan? Comment with your answer and stand a chance to be 1 of 10 lucky winners!

Valid 22nd…"
728,"RT @ACEA_eu: ""Disappointing that the Commission’s #NextGenerationEU Recovery Package remains quite brief and vague on the 🧰 instruments and…"
729,"RT @TheOliveKnife: In COVID-19

CO stands for corona
VI for virus
D for disease &amp; 19 for 2019

But according to Madarsa educated Pigistan m…"
730,"RT @tamrakar72: #Patanajli launches first COVID-19 Ayurvedic medicine - CORONIL.

Hope CORONIL will kill CORONA.
#आयुर्वेदविजय_कोरोनिल_श्वा…"
731,"RT @TheOliveKnife: In COVID-19

CO stands for corona
VI for virus
D for disease &amp; 19 for 2019

But according to Madarsa educated Pigistan m…"
732,"RT @pioneergroupfw: Stand a chance to be 1 of 10 lucky winners! Follow these 2 easy steps:

1) Share our video
 
2) Follow our page

Valid…"
733,RT @gabigalvann: Remember when everyone thought the beer Corona was causing COVID-19? Now people are thinking it’s okay Breonna Taylor’s mu…
734,"RT @MyNation: COVID-19: While world struggles to find vaccine, Patanjali launches Coronil, claiming 100% recovery. 

#CORONIL #Corona #coro…"
735,"RT @tamrakar72: #Patanajli launches first COVID-19 Ayurvedic medicine - CORONIL.

Hope CORONIL will kill CORONA.
#आयुर्वेदविजय_कोरोनिल_श्वा…"
736,"RT @tamrakar72: #Patanajli launches first COVID-19 Ayurvedic medicine - CORONIL.

Hope CORONIL will kill CORONA.
#आयुर्वेदविजय_कोरोनिल_श्वा…"
737,RT @videsichora: Patanjali's Corona Kit is helpful for corona patients who are NOT on ventilators. @yogrishiramdev has said we are testing…
738,"RT @tamrakar72: #Patanajli launches first COVID-19 Ayurvedic medicine - CORONIL.

Hope CORONIL will kill CORONA.
#आयुर्वेदविजय_कोरोनिल_श्वा…"
739,"RT @indiatvnews: Patanjali to launch ayurvedic COVID-19 drugs Swasari Vati, Coronil today; claims cure within 14 days | via @IndiaTVNews…"
740,RT @kluisenaar: Parents have converged at the Makaula senior secondary school in Mount Frere where more than 180 learners contracted the co…
741,"RT @tamrakar72: #Patanajli launches first COVID-19 Ayurvedic medicine - CORONIL.

Hope CORONIL will kill CORONA.
#आयुर्वेदविजय_कोरोनिल_श्वा…"
742,"RT @Memeghnad: Coronil - A drug that cures coronavirus in 14 days.

The only thing you need to do after taking the drug is keep yourself lo…"
743,"RT @pioneergroupfw: Stand a chance to be 1 of 10 lucky winners! Follow these 2 easy steps:

1) Share our video
 
2) Follow our page

Valid…"
744,RT @Samisonlysam: Patanjali launches a medicine for the treatment of Corona. It is Named Coronil which is said to be pure herbal and is ver…
745,"who is responsible if any child will suffer by corona -covid-19 
tell us @AnuragTyagi @HRDMinistry @narendramodi… https://t.co/RVUtgkcypF"
746,RT @videsichora: Patanjali's Corona Kit is helpful for corona patients who are NOT on ventilators. @yogrishiramdev has said we are testing…
747,RT @videsichora: Patanjali's Corona Kit is helpful for corona patients who are NOT on ventilators. @yogrishiramdev has said we are testing…
748,RT @videsichora: Patanjali's Corona Kit is helpful for corona patients who are NOT on ventilators. @yogrishiramdev has said we are testing…
749,"The recently held Trump rally in Oklahoma,one of the Covid-19 hotspots,for those who beleive in Corona,how many peo… https://t.co/dpl3kDnu6K"
750,"RT @indiatvnews: Patanjali to launch ayurvedic COVID-19 drugs Swasari Vati, Coronil today; claims cure within 14 days | via @IndiaTVNews…"
751,"RT @IndyLiveRadio: Today's highlights on #indyliveradio : 

10am  - Clacks WFI podcast
11am - The Locker Room 
Noon - The Corona Diaries
2p…"
752,"RT @IndyLiveRadio: Today's highlights on #indyliveradio : 

10am  - Clacks WFI podcast
11am - The Locker Room 
Noon - The Corona Diaries
2p…"
753,"RT @pioneergroupfw: Stand a chance to be 1 of 10 lucky winners! Follow these 2 easy steps:

1) Share our video
 
2) Follow our page

Valid…"
754,"హీరోయిన్ సమంత కి Covid-19 భయం😌👇🎥...
Do watch the video n do like comment share n dont forget to subscribe my channe… https://t.co/vX1RPgeGKr"
755,"RT @pioneergroupfw: Stand a chance to be 1 of 10 lucky winners! Follow these 2 easy steps:

1) Share our video
 
2) Follow our page

Valid…"
756,"#WeHaveYourBack #PioneerGivesBack # Covid-19
#InstantPrizes #Money #Corona https://t.co/oaV1iXYQ3b"
757,"RT @HumAngle_: The ruler of Kawuri Kukoki said, ""what we are going through will not allow us to see the corona, many have been raped, kille…"
758,"RT @shirodkarharshu: Positive News!

Patanjali launches 'Made in India' ayurvedic COVID-19 medicines named #CORONIL

69% patient recovered…"
759,"RT @TheOliveKnife: In COVID-19

CO stands for corona
VI for virus
D for disease &amp; 19 for 2019

But according to Madarsa educated Pigistan m…"
760,"RT @GraminAnkit: #PatanjaliAyurved launched #CORONIL, which it claims is the first Ayurvedic cure for treating COVID-19, 100% recovery in 3…"
761,"RT @tamrakar72: #Patanajli launches first COVID-19 Ayurvedic medicine - CORONIL.

Hope CORONIL will kill CORONA.
#आयुर्वेदविजय_कोरोनिल_श्वा…"
762,"All about COVID-19 India Analytics https://t.co/GfKGv8tL44
Total cases in India: 432200| No. of New Cases in India:… https://t.co/UmEzRkl4cl"
763,"#PatanjaliAyurved launched a medicine #CORONIL for COVID-19

Corona Virus be like:- https://t.co/fQlo5OOjqW"
764,Patanjali claims to cure corona in 7 days and the medicine kit contains tablets for 30 days.… https://t.co/NwypgIA9Sb
765,"RT @HumAngle_: The ruler of Kawuri Kukoki said, ""what we are going through will not allow us to see the corona, many have been raped, kille…"
766,"RT @indiatvnews: Patanjali to launch ayurvedic COVID-19 drugs Swasari Vati, Coronil today; claims cure within 14 days | via @IndiaTVNews…"
767,"Coronavirus India Live Updates: COVID-19 Cases Tracker Latest News, Corona Virus Cases in India State-wise, Lockdow… https://t.co/RMQz0PsTMX"
768,"The ruler of Kawuri Kukoki said, ""what we are going through will not allow us to see the corona, many have been rap… https://t.co/lkMp8sDJje"
769,"RT @IndyLiveRadio: Today's highlights on #indyliveradio : 

10am  - Clacks WFI podcast
11am - The Locker Room 
Noon - The Corona Diaries
2p…"
770,"#Patanjali launched Covid-19 medicine #CORONIL :

Corona rn : https://t.co/qkzxBN52d5"
771,"RT @LimbuMirchi: Kopar Road #Dombivli closed/sealed for public movement @KDMCOfficial #KDMC #Kalyan #Dombivli #Corona

PC :- @Mumbaikar_Bha…"
772,"RT @SSaklany: I don't know why @thetribunechd has deleted the news about corona positive case in temple premises before Puri rath yatra.
ht…"
773,"RT @MyNation: COVID-19: While world struggles to find vaccine, Patanjali launches Coronil, claiming 100% recovery. 

#CORONIL #Corona #coro…"
774,"RT @MyNation: COVID-19: While world struggles to find vaccine, Patanjali launches Coronil, claiming 100% recovery. 

#CORONIL #Corona #coro…"
775,"RT @pioneergroupfw: Stand a chance to be 1 of 10 lucky winners! Follow these 2 easy steps:

1) Share our video
 
2) Follow our page

Valid…"
776,"RT @tamrakar72: #Patanajli launches first COVID-19 Ayurvedic medicine - CORONIL.

Hope CORONIL will kill CORONA.
#आयुर्वेदविजय_कोरोनिल_श्वा…"
777,"RT @pioneergroupfw: Stand a chance to be 1 of 10 lucky winners! Follow these 2 easy steps:

1) Share our video
 
2) Follow our page

Valid…"
778,"RT @AshutoshV10: Patanjali launches Ayurvedic drug, 'Coronil and Swasari Vati' to treat COVID-19.

It claimed 100% success rate in clinical…"
779,"RT @IndyLiveRadio: Today's highlights on #indyliveradio : 

10am  - Clacks WFI podcast
11am - The Locker Room 
Noon - The Corona Diaries
2p…"
780,"#PatanjaliAyurved launched a medicine #CORONIL for COVID-19

Corona Virus be like:- https://t.co/iDGx16oefK"
781,"RT @indiatvnews: Patanjali to launch ayurvedic COVID-19 drugs Swasari Vati, Coronil today; claims cure within 14 days | via @IndiaTVNews…"
782,"RT @tamrakar72: #Patanajli launches first COVID-19 Ayurvedic medicine - CORONIL.

Hope CORONIL will kill CORONA.
#आयुर्वेदविजय_कोरोनिल_श्वा…"
783,"RT @pioneergroupfw: What is the Pioneer group slogan? Comment with your answer and stand a chance to be 1 of 10 lucky winners!

Valid 22nd…"
784,"RT @pioneergroupfw: Stand a chance to be 1 of 10 lucky winners! Follow these 2 easy steps:

1) Share our video
 
2) Follow our page

Valid…"
785,RT @Samisonlysam: Patanjali launches a medicine for the treatment of Corona. It is Named Coronil which is said to be pure herbal and is ver…
786,"RT @tamrakar72: #Patanajli launches first COVID-19 Ayurvedic medicine - CORONIL.

Hope CORONIL will kill CORONA.
#आयुर्वेदविजय_कोरोनिल_श्वा…"
787,"RT @MyNation: COVID-19: While world struggles to find vaccine, Patanjali launches Coronil, claiming 100% recovery. 

#CORONIL #Corona #coro…"
788,"Patanjali to launch ayurvedic COVID-19 drugs Swasari Vati, Coronil today; claims cure within 14 days | via… https://t.co/JQZcWSwOxC"
789,I don't know why @thetribunechd has deleted the news about corona positive case in temple premises before Puri rath… https://t.co/86X5YnvUuB
790,"RT @bunnygeetha: I would really like to know who owns this store 😳🤣🤣

#COVID #COVID19 #COVID__19 #coronavirus #Corona
#3YearsForDJSensation…"
791,"RT @bunnygeetha: I would really like to know who owns this store 😳🤣🤣

#COVID #COVID19 #COVID__19 #coronavirus #Corona
#3YearsForDJSensation…"
792,"RT @indiatvnews: Patanjali to launch ayurvedic COVID-19 drugs Swasari Vati, Coronil today; claims cure within 14 days | via @IndiaTVNews…"
793,"RT @indiatvnews: Patanjali to launch ayurvedic COVID-19 drugs Swasari Vati, Coronil today; claims cure within 14 days | via @IndiaTVNews…"
794,"RT @SHomburg: Of course, this blows up the numbers. In his recent book, @AlexBerenson reports that in Washington, even deaths from gunshot…"
795,"RT @SHomburg: In the US, a positive test is NOT required for a „corona death“:

„COVID-19 should be reported on the death certificate for a…"
796,"#Puducherry : The number of COVID-19 containment zones have gone up to 137, majority of them are during the last th… https://t.co/a1IJpYfANY"
797,"Many people will be extremely grateful to #Corona King Clemens #Tönnies I.

The Crown jewel of #Gütersloh, the crow… https://t.co/VM7tC9SSqO"
798,RT @Samisonlysam: Patanjali launches a medicine for the treatment of Corona. It is Named Coronil which is said to be pure herbal and is ver…
799,RT @videsichora: Patanjali's Corona Kit is helpful for corona patients who are NOT on ventilators. @yogrishiramdev has said we are testing…
800,"Coronavirus is spread all around as well as myths also.
Let us talk about some of the myths and try to clear those… https://t.co/8IFN4vNgSL"
801,RT @Samisonlysam: Patanjali launches a medicine for the treatment of Corona. It is Named Coronil which is said to be pure herbal and is ver…
802,Patanjali's Corona Kit is helpful for corona patients who are NOT on ventilators. @yogrishiramdev has said we are t… https://t.co/ShzEGTngLK
803,RT @DrIshanAgrawal1: @OfficeofSSC @ChouhanShivraj It's totally unfair for medical students comes under MPMSU. In this pandemic covid-19 med…
804,"RT @IndyLiveRadio: Today's highlights on #indyliveradio : 

10am  - Clacks WFI podcast
11am - The Locker Room 
Noon - The Corona Diaries
2p…"
805,"RT @Pseudopanditt: #Patanjali launch ayurvedic drug to cure covid 19 within 14 days 

Corona's condition right now : https://t.co/Z7GtXzWHuv"
806,"RT @shirodkarharshu: Positive News!

Patanjali launches 'Made in India' ayurvedic COVID-19 medicines named #CORONIL

69% patient recovered…"
807,RT @Samisonlysam: Patanjali launches a medicine for the treatment of Corona. It is Named Coronil which is said to be pure herbal and is ver…
808,"#PatanjaliAyurved launched #CORONIL, which it claims is the first Ayurvedic cure for treating COVID-19, 100% recove… https://t.co/YmEC1sYepS"
809,RT @videsichora: Patanjali's Corona Kit is helpful for corona patients who are NOT on ventilators. @yogrishiramdev has said we are testing…
810,"RT @arifaajakia: During dangerous situation of Corona, this is Karachi. Funeral prayer of Mufti Naeem.
In March/April I had posted that Muf…"
811,"RT @TheOliveKnife: In COVID-19

CO stands for corona
VI for virus
D for disease &amp; 19 for 2019

But according to Madarsa educated Pigistan m…"
812,"RT @Memeghnad: Coronil - A drug that cures coronavirus in 14 days.

The only thing you need to do after taking the drug is keep yourself lo…"
813,#CORONIL Patanjali's Corona Kit is helpful for corona patients who are NOT on ventilators. @yogrishiramdev has said… https://t.co/aKEIO82AIH
814,"RT @indiatvnews: Patanjali to launch ayurvedic COVID-19 drugs Swasari Vati, Coronil today; claims cure within 14 days | via @IndiaTVNews…"
815,"RT @indiatvnews: Patanjali to launch ayurvedic COVID-19 drugs Swasari Vati, Coronil today; claims cure within 14 days | via @IndiaTVNews…"
816,"RT @tamrakar72: #Patanajli launches first COVID-19 Ayurvedic medicine - CORONIL.

Hope CORONIL will kill CORONA.
#आयुर्वेदविजय_कोरोनिल_श्वा…"
817,"#Patanajli launches first COVID-19 Ayurvedic medicine - CORONIL.

Hope CORONIL will kill CORONA.… https://t.co/Z41UkNr3UB"
818,"RT @thehonestcroock: Covid-19 Survivor Inspiring Performance Must Watch!!
Eli Schwebel - Nodeh Lecha - 20 Piece Orchestral Remote Corona ht…"
819,"RT @indiatvnews: Patanjali to launch ayurvedic COVID-19 drugs Swasari Vati, Coronil today; claims cure within 14 days | via @IndiaTVNews…"
820,"RT @indiatvnews: Patanjali to launch ayurvedic COVID-19 drugs Swasari Vati, Coronil today; claims cure within 14 days | via @IndiaTVNews…"
821,RT @videsichora: Patanjali's Corona Kit is helpful for corona patients who are NOT on ventilators. @yogrishiramdev has said we are testing…
822,"RT @LimbuMirchi: Kopar Road #Dombivli closed/sealed for public movement @KDMCOfficial #KDMC #Kalyan #Dombivli #Corona

PC :- @Mumbaikar_Bha…"
823,"RT @TheOliveKnife: In COVID-19

CO stands for corona
VI for virus
D for disease &amp; 19 for 2019

But according to Madarsa educated Pigistan m…"
824,"RT @Pseudopanditt: #Patanjali launch ayurvedic drug to cure covid 19 within 14 days 

Corona's condition right now : https://t.co/Z7GtXzWHuv"
825,23 June 2020 Covid-19 last Update News Bangladesh | Corona Virus 23 June Last Update Bangladesh News https://t.co/pLslTZR0IC
826,India has founded medicine for covid-19. Indian company patanjali has claimed #CORONIL medicine for corona virus. P… https://t.co/1Ih4MvuUGM
827,"RT @ARYNEWSOFFICIAL: Experts rule against plasma, Dexamethasone, Actemra as viable COVID-19 cures
#ARYNews

https://t.co/qUpKQkFmho"
828,"RT @LimbuMirchi: Kopar Road #Dombivli closed/sealed for public movement @KDMCOfficial #KDMC #Kalyan #Dombivli #Corona

PC :- @Mumbaikar_Bha…"
829,"COVID-19: Uganda Registers 18 New Community Cases, Total Rises to 797 #COVID__19 #COVID19 #COVID19Update… https://t.co/Lst0UaQak6"
830,"RT @AfricaDataSch: “As Corona Virus (COVID-19) Pandemic continues to spread, thousands of companies are now thankful for their successful d…"
831,"RT @MyNation: COVID-19: While world struggles to find vaccine, Patanjali launches Coronil, claiming 100% recovery. 

#CORONIL #Corona #coro…"
832,#CORONIL Patanjali's Corona Kit is helpful for corona patients who are NOT on ventilators. @yogrishiramdev has said… https://t.co/SADHDxvDNq
833,"RT @GreenhamTower: As a small independent charity, we rely entirely on donations and cafe income to operate. Coronavirus has, and will, con…"
834,"RT @itsmesandeep887: #Patanjali #CORONIL #coronavirus
Ramdev claims to have made 1st medicine against Covid-19, recovery in 7 days........…"
835,"China:Issuance of purchase coupons in China's post-Corona blockchain
Cina use Chinese blockchain to run economic in… https://t.co/SRUixsOgqp"
836,"Team BEHFA about to hit Cheferie de Bafoussam- this time around. Weyyy!!! Corona must go!!!!
# beat Covid-19
""Bring… https://t.co/AvdntibFUd"
837,“Somewhere in Trinidad there is a rum shop with two men arguing that Covid 19 and corona virus is two different things.” - Robin
838,"New cases and deaths from the corona virus are declining in the country. https://t.co/mfBpKH5R4z 
#COVID__19  #Pakistan @PakPMO"
839,"“As Corona Virus (COVID-19) Pandemic continues to spread, thousands of companies are now thankful for their success… https://t.co/0T23T3tUD6"
